ID,FECHA,TMP_(°C)
1149,17/02/2023,14.2
1150,17/02/2023,12
1151,17/02/2023,9.9
1152,17/02/2023,8.6
1153,18/02/2023,7.3
1154,18/02/2023,6.8
1155,18/02/2023,6.5
1156,18/02/2023,5
1157,18/02/2023,3.9
1158,18/02/2023,3
1159,18/02/2023,2.9
1160,18/02/2023,3.6
1161,18/02/2023,6.9
1162,18/02/2023,10.4
1163,18/02/2023,14.4
1164,18/02/2023,18.1
1165,18/02/2023,20.1
1166,18/02/2023,21.7
1167,18/02/2023,22.2
1168,18/02/2023,22.6
1169,18/02/2023,22.9
1170,18/02/2023,22.3
1171,18/02/2023,20.5
1172,18/02/2023,18.9
1173,18/02/2023,17.4
1174,18/02/2023,15.3
1175,18/02/2023,14.1
1176,18/02/2023,13.1
1177,19/02/2023,10.8
1178,19/02/2023,9.3
1179,19/02/2023,8.5
1180,19/02/2023,7.5
1181,19/02/2023,6.3
1182,19/02/2023,5.4
1183,19/02/2023,4.6
1184,19/02/2023,4.5
1185,19/02/2023,9.4
1186,19/02/2023,13.5
1187,19/02/2023,16.3
1188,19/02/2023,19.3
1189,19/02/2023,21.9
1190,19/02/2023,22.8
1191,19/02/2023,23.1
1192,19/02/2023,23.4
1193,19/02/2023,23.2
1194,19/02/2023,22.1
1195,19/02/2023,20.5
1196,19/02/2023,19.1
1197,19/02/2023,17.2
1198,19/02/2023,15.5
1199,19/02/2023,14.5
1200,19/02/2023,11.7
1201,20/02/2023,9.8
1202,20/02/2023,9
1203,20/02/2023,7.6
1204,20/02/2023,6.8
1205,20/02/2023,6.2
1206,20/02/2023,5.9
1207,20/02/2023,5
1208,20/02/2023,5.1
1209,20/02/2023,10.2
1210,20/02/2023,13.9
1211,20/02/2023,17
1212,20/02/2023,20
1213,20/02/2023,21.4
1214,20/02/2023,23.6
1215,20/02/2023,24.8
1216,20/02/2023,25.2
1217,20/02/2023,25.5
1218,20/02/2023,24.2
1219,20/02/2023,21.8
1220,20/02/2023,19.9
1221,20/02/2023,18
1222,20/02/2023,15.5
1223,20/02/2023,15.6
1224,20/02/2023,13.7
1225,21/02/2023,13.1
1226,21/02/2023,12.6
1227,21/02/2023,13.1
1228,21/02/2023,12.9
1229,21/02/2023,9.8
1230,21/02/2023,9.4
1231,21/02/2023,8.2
1232,21/02/2023,8.3
1233,21/02/2023,12.7
1234,21/02/2023,15.5
1235,21/02/2023,18.2
1236,21/02/2023,20.2
1237,21/02/2023,21.9
1238,21/02/2023,22.5
1239,21/02/2023,22.7
1240,21/02/2023,22.7
1241,21/02/2023,21.6
1242,21/02/2023,20.2
1243,21/02/2023,18.6
1244,21/02/2023,17.6
1245,21/02/2023,16.8
1246,21/02/2023,16.8
1247,21/02/2023,15.8
1248,21/02/2023,15.1
1249,22/02/2023,14.6
1250,22/02/2023,13.6
1251,22/02/2023,13
1252,22/02/2023,12
1253,22/02/2023,11.6
1254,22/02/2023,11.2
1255,22/02/2023,10.9
1256,22/02/2023,11.4
1257,22/02/2023,13.4
1258,22/02/2023,15.4
1259,22/02/2023,16.3
1260,22/02/2023,18.2
1261,22/02/2023,18.9
1262,22/02/2023,19.4
1263,22/02/2023,21
1264,22/02/2023,21.7
1265,22/02/2023,21.3
1266,22/02/2023,20.7
1267,22/02/2023,18.4
1268,22/02/2023,16.8
1269,22/02/2023,15.9
1270,22/02/2023,15.1
1271,22/02/2023,14.5
1272,22/02/2023,12.7
1273,23/02/2023,13
1274,23/02/2023,13.1
1275,23/02/2023,11.9
1276,23/02/2023,9.8
1277,23/02/2023,7.3
1278,23/02/2023,6.1
1279,23/02/2023,5.3
1280,23/02/2023,4.6
1281,23/02/2023,9.6
1282,23/02/2023,13.8
1283,23/02/2023,16.2
1284,23/02/2023,18.3
1285,23/02/2023,20.5
1286,23/02/2023,22.5
1287,23/02/2023,24.2
1288,23/02/2023,25
1289,23/02/2023,25.5
1290,23/02/2023,23.9
1291,23/02/2023,21.4
1292,23/02/2023,19.6
1293,23/02/2023,17.8
1294,23/02/2023,15.6
1295,23/02/2023,14.2
1296,23/02/2023,13.1
1297,24/02/2023,12
1298,24/02/2023,10.8
1299,24/02/2023,9.1
1300,24/02/2023,8.1
1301,24/02/2023,7
1302,24/02/2023,6.1
1303,24/02/2023,5.6
1304,24/02/2023,5.4
1305,24/02/2023,10.2
1306,24/02/2023,14
1307,24/02/2023,16.6
1308,24/02/2023,19.1
1309,24/02/2023,21.1
1310,24/02/2023,23.3
1311,24/02/2023,24.2
1312,24/02/2023,24.9
1313,24/02/2023,24.8
1314,24/02/2023,24
1315,24/02/2023,22
1316,24/02/2023,19.9
1317,24/02/2023,19
1318,24/02/2023,17.5
1319,24/02/2023,14
1320,24/02/2023,12.8
1321,25/02/2023,11.6
1322,25/02/2023,10.1
1323,25/02/2023,9
1324,25/02/2023,8
1325,25/02/2023,7
1326,25/02/2023,6.2
1327,25/02/2023,5.7
1328,25/02/2023,5.6
1329,25/02/2023,10.2
1330,25/02/2023,13.5
1331,25/02/2023,16.5
1332,25/02/2023,19.5
1333,25/02/2023,22.8
1334,25/02/2023,23.9
1335,25/02/2023,24
1336,25/02/2023,23.9
1337,25/02/2023,23.5
1338,25/02/2023,22.6
1339,25/02/2023,21.1
1340,25/02/2023,19.6
1341,25/02/2023,17.9
1342,25/02/2023,16.7
1343,25/02/2023,15.5
1344,25/02/2023,13.7
1345,26/02/2023,12
1346,26/02/2023,10.3
1347,26/02/2023,8.9
1348,26/02/2023,8.2
1349,26/02/2023,7.7
1350,26/02/2023,7
1351,26/02/2023,6.4
1352,26/02/2023,6.1
1353,26/02/2023,10.9
1354,26/02/2023,14.7
1355,26/02/2023,18.5
1356,26/02/2023,21.3
1357,26/02/2023,23.5
1358,26/02/2023,25.2
1359,26/02/2023,25
1360,26/02/2023,25.8
1361,26/02/2023,25.5
1362,26/02/2023,24.9
1363,26/02/2023,23.7
1364,26/02/2023,22.1
1365,26/02/2023,20.9
1366,26/02/2023,19.7
1367,26/02/2023,17.8
1368,26/02/2023,15.2
1369,27/02/2023,13.9
1370,27/02/2023,11.6
1371,27/02/2023,10.5
1372,27/02/2023,10.1
1373,27/02/2023,9
1374,27/02/2023,8.5
1375,27/02/2023,7.3
1376,27/02/2023,7.9
1377,27/02/2023,13
1378,27/02/2023,17
1379,27/02/2023,19.9
1380,27/02/2023,22.3
1381,27/02/2023,23.9
1382,27/02/2023,24.9
1383,27/02/2023,25.8
1384,27/02/2023,26.6
1385,27/02/2023,26.6
1386,27/02/2023,26.2
1387,27/02/2023,24.9
1388,27/02/2023,22.8
1389,27/02/2023,21
1390,27/02/2023,19.5
1391,27/02/2023,16.1
1392,27/02/2023,14.8
1393,28/02/2023,13.3
1394,28/02/2023,12.1
1395,28/02/2023,12.2
1396,28/02/2023,10.5
1397,28/02/2023,10.2
1398,28/02/2023,8.8
1399,28/02/2023,7.7
1400,28/02/2023,7.8
1401,28/02/2023,12.6
1402,28/02/2023,0
1403,28/02/2023,19.7
1404,28/02/2023,22.6
1405,28/02/2023,24.5
1406,28/02/2023,25.5
1407,28/02/2023,26.5
1408,28/02/2023,27.2
1409,28/02/2023,26.9
1410,28/02/2023,25.6
1411,28/02/2023,23.6
1412,28/02/2023,22.1
1413,28/02/2023,20.9
1414,28/02/2023,20.1
1415,28/02/2023,17.9
1416,28/02/2023,16.2
1417,01/03/2023,15.8
1418,01/03/2023,13.5
1419,01/03/2023,12.6
1420,01/03/2023,11
1421,01/03/2023,9.9
1422,01/03/2023,9.8
1423,01/03/2023,8.7
1424,01/03/2023,8.9
1425,01/03/2023,14.8
1426,01/03/2023,18.2
1427,01/03/2023,20.3
1428,01/03/2023,22.5
1429,01/03/2023,24
1430,01/03/2023,25.6
1431,01/03/2023,25.9
1432,01/03/2023,25.8
1433,01/03/2023,25.6
1434,01/03/2023,24.2
1435,01/03/2023,22.7
1436,01/03/2023,21.4
1437,01/03/2023,20.3
1438,01/03/2023,19.8
1439,01/03/2023,18.7
1440,01/03/2023,17.5
1441,02/03/2023,15
1442,02/03/2023,13.4
1443,02/03/2023,12
1444,02/03/2023,10.7
1445,02/03/2023,9.7
1446,02/03/2023,8.5
1447,02/03/2023,8.4
1448,02/03/2023,8.6
1449,02/03/2023,13.7
1450,02/03/2023,18.1
1451,02/03/2023,21.9
1452,02/03/2023,24.8
1453,02/03/2023,26.1
1454,02/03/2023,26.7
1455,02/03/2023,26.7
1456,02/03/2023,26.4
1457,02/03/2023,25.7
1458,02/03/2023,24.7
1459,02/03/2023,23.1
1460,02/03/2023,21.7
1461,02/03/2023,20.6
1462,02/03/2023,19.7
1463,02/03/2023,18.4
1464,02/03/2023,17.5
1465,03/03/2023,15.7
1466,03/03/2023,13
1467,03/03/2023,11.9
1468,03/03/2023,12.5
1469,03/03/2023,10.7
1470,03/03/2023,8.4
1471,03/03/2023,7.7
1472,03/03/2023,7.6
1473,03/03/2023,13.3
1474,03/03/2023,17.3
1475,03/03/2023,20.4
1476,03/03/2023,23.4
1477,03/03/2023,25.6
1478,03/03/2023,26.6
1479,03/03/2023,26.7
1480,03/03/2023,26.6
1481,03/03/2023,25.9
1482,03/03/2023,24.5
1483,03/03/2023,22.7
1484,03/03/2023,21.1
1485,03/03/2023,19.9
1486,03/03/2023,19.1
1487,03/03/2023,18
1488,03/03/2023,17.5
1489,04/03/2023,16
1490,04/03/2023,15
1491,04/03/2023,13.3
1492,04/03/2023,10.1
1493,04/03/2023,9.2
1494,04/03/2023,9.6
1495,04/03/2023,7.8
1496,04/03/2023,7.7
1497,04/03/2023,12
1498,04/03/2023,16.6
1499,04/03/2023,20.2
1500,04/03/2023,22.6
1501,04/03/2023,24.6
1502,04/03/2023,25.8
1503,04/03/2023,26.9
1504,04/03/2023,26.8
1505,04/03/2023,26.1
1506,04/03/2023,24.3
1507,04/03/2023,22.1
1508,04/03/2023,20.8
1509,04/03/2023,19.9
1510,04/03/2023,19
1511,04/03/2023,16.4
1512,04/03/2023,14.9
1513,05/03/2023,13.4
1514,05/03/2023,12.4
1515,05/03/2023,11.7
1516,05/03/2023,10.4
1517,05/03/2023,9.3
1518,05/03/2023,8.4
1519,05/03/2023,7.6
1520,05/03/2023,8.2
1521,05/03/2023,12.8
1522,05/03/2023,16.8
1523,05/03/2023,19.7
1524,05/03/2023,22.3
1525,05/03/2023,24.1
1526,05/03/2023,25.3
1527,05/03/2023,26
1528,05/03/2023,26.6
1529,05/03/2023,26.7
1530,05/03/2023,25.9
1531,05/03/2023,23.7
1532,05/03/2023,22.3
1533,05/03/2023,20.7
1534,05/03/2023,18
1535,05/03/2023,16.4
1536,05/03/2023,14.3
1537,06/03/2023,12.8
1538,06/03/2023,11.7
1539,06/03/2023,11.4
1540,06/03/2023,10.1
1541,06/03/2023,9.5
1542,06/03/2023,8.9
1543,06/03/2023,8.4
1544,06/03/2023,9.3
1545,06/03/2023,13.9
1546,06/03/2023,0
1547,06/03/2023,19.8
1548,06/03/2023,23.2
1549,06/03/2023,25.4
1550,06/03/2023,26.9
1551,06/03/2023,28.3
1552,06/03/2023,28.5
1553,06/03/2023,27.7
1554,06/03/2023,26.4
1555,06/03/2023,24.3
1556,06/03/2023,22
1557,06/03/2023,20.5
1558,06/03/2023,19.7
1559,06/03/2023,18.4
1560,06/03/2023,15.9
1561,07/03/2023,13.5
1562,07/03/2023,12.4
1563,07/03/2023,10.3
1564,07/03/2023,9.5
1565,07/03/2023,8.2
1566,07/03/2023,7.1
1567,07/03/2023,6.8
1568,07/03/2023,7
1569,07/03/2023,12.6
1570,07/03/2023,16.4
1571,07/03/2023,19.2
1572,07/03/2023,21.4
1573,07/03/2023,23.8
1574,07/03/2023,25.7
1575,07/03/2023,26.9
1576,07/03/2023,27.3
1577,07/03/2023,27.3
1578,07/03/2023,25.5
1579,07/03/2023,22.7
1580,07/03/2023,21.1
1581,07/03/2023,19.4
1582,07/03/2023,17.1
1583,07/03/2023,16.1
1584,07/03/2023,13.8
1585,08/03/2023,12
1586,08/03/2023,10.5
1587,08/03/2023,9.3
1588,08/03/2023,8.7
1589,08/03/2023,7.5
1590,08/03/2023,6.7
1591,08/03/2023,6.1
1592,08/03/2023,6.3
1593,08/03/2023,10.8
1594,08/03/2023,15.5
1595,08/03/2023,18.9
1596,08/03/2023,21.6
1597,08/03/2023,23.3
1598,08/03/2023,24.7
1599,08/03/2023,26
1600,08/03/2023,26.7
1601,08/03/2023,26.7
1602,08/03/2023,26
1603,08/03/2023,23.8
1604,08/03/2023,21.4
1605,08/03/2023,18.9
1606,08/03/2023,16.2
1607,08/03/2023,13
1608,08/03/2023,10.7
1609,09/03/2023,10.6
1610,09/03/2023,9.8
1611,09/03/2023,8.9
1612,09/03/2023,8.9
1613,09/03/2023,9.9
1614,09/03/2023,12.4
1615,09/03/2023,9.9
1616,09/03/2023,8.2
1617,09/03/2023,11.9
1618,09/03/2023,15.7
1619,09/03/2023,18.7
1620,09/03/2023,21.4
1621,09/03/2023,23.2
1622,09/03/2023,24.5
1623,09/03/2023,25.9
1624,09/03/2023,26.4
1625,09/03/2023,26.7
1626,09/03/2023,26.3
1627,09/03/2023,24.6
1628,09/03/2023,22.2
1629,09/03/2023,19.9
1630,09/03/2023,18.9
1631,09/03/2023,17.8
1632,09/03/2023,14.3
1633,10/03/2023,12.2
1634,10/03/2023,11.4
1635,10/03/2023,10.3
1636,10/03/2023,9.3
1637,10/03/2023,9
1638,10/03/2023,7.8
1639,10/03/2023,6.9
1640,10/03/2023,8.1
1641,10/03/2023,12.7
1642,10/03/2023,16.5
1643,10/03/2023,19.4
1644,10/03/2023,21.8
1645,10/03/2023,23.9
1646,10/03/2023,25.6
1647,10/03/2023,26.6
1648,10/03/2023,27
1649,10/03/2023,27
1650,10/03/2023,26.3
1651,10/03/2023,23.5
1652,10/03/2023,20.7
1653,10/03/2023,18.7
1654,10/03/2023,15.8
1655,10/03/2023,13.7
1656,10/03/2023,12
1657,11/03/2023,12.1
1658,11/03/2023,11.6
1659,11/03/2023,10.7
1660,11/03/2023,9.2
1661,11/03/2023,8
1662,11/03/2023,7.5
1663,11/03/2023,7.5
1664,11/03/2023,8.1
1665,11/03/2023,12.1
1666,11/03/2023,15.8
1667,11/03/2023,18.9
1668,11/03/2023,21.5
1669,11/03/2023,23.8
1670,11/03/2023,24.7
1671,11/03/2023,25.8
1672,11/03/2023,26.4
1673,11/03/2023,25.1
1674,11/03/2023,22.7
1675,11/03/2023,21.9
1676,11/03/2023,17
1677,11/03/2023,14.2
1678,11/03/2023,15.2
1679,11/03/2023,12.7
1680,11/03/2023,12
1681,12/03/2023,11.3
1682,12/03/2023,10.7
1683,12/03/2023,9.8
1684,12/03/2023,9
1685,12/03/2023,8.4
1686,12/03/2023,8
1687,12/03/2023,6.8
1688,12/03/2023,7.6
1689,12/03/2023,12.6
1690,12/03/2023,16.3
1691,12/03/2023,19.3
1692,12/03/2023,21.7
1693,12/03/2023,23.4
1694,12/03/2023,23.7
1695,12/03/2023,23.3
1696,12/03/2023,19.8
1697,12/03/2023,16.8
1698,12/03/2023,16.8
1699,12/03/2023,15.8
1700,12/03/2023,14.7
1701,12/03/2023,13.4
1702,12/03/2023,12.1
1703,12/03/2023,13.3
1704,12/03/2023,13.6
1705,13/03/2023,13.1
1706,13/03/2023,12.9
1707,13/03/2023,12.8
1708,13/03/2023,12.5
1709,13/03/2023,11.2
1710,13/03/2023,9.8
1711,13/03/2023,8.5
1712,13/03/2023,9.3
1713,13/03/2023,13.3
1714,13/03/2023,15.4
1715,13/03/2023,17.7
1716,13/03/2023,20.1
1717,13/03/2023,21.4
1718,13/03/2023,23.5
1719,13/03/2023,23.5
1720,13/03/2023,22.2
1721,13/03/2023,20.1
1722,13/03/2023,18.8
1723,13/03/2023,17.9
1724,13/03/2023,16.5
1725,13/03/2023,15.9
1726,13/03/2023,15.2
1727,13/03/2023,13.4
1728,13/03/2023,13
1729,14/03/2023,12.3
1730,14/03/2023,12.2
1731,14/03/2023,11.6
1732,14/03/2023,11.3
1733,14/03/2023,9.9
1734,14/03/2023,8.9
1735,14/03/2023,7.6
1736,14/03/2023,7.6
1737,14/03/2023,12.5
1738,14/03/2023,17.1
1739,14/03/2023,19.5
1740,14/03/2023,21
1741,14/03/2023,22.5
1742,14/03/2023,23.4
1743,14/03/2023,23.4
1744,14/03/2023,22.9
1745,14/03/2023,19.6
1746,14/03/2023,18.1
1747,14/03/2023,18.2
1748,14/03/2023,17.6
1749,14/03/2023,16.5
1750,14/03/2023,16.1
1751,14/03/2023,15.3
1752,14/03/2023,14.9
1753,15/03/2023,14
1754,15/03/2023,13.6
1755,15/03/2023,13.1
1756,15/03/2023,12
1757,15/03/2023,10
1758,15/03/2023,9.1
1759,15/03/2023,9.1
1760,15/03/2023,10.2
1761,15/03/2023,12.5
1762,15/03/2023,14.4
1763,15/03/2023,16.7
1764,15/03/2023,18.8
1765,15/03/2023,19.8
1766,15/03/2023,17.8
1767,15/03/2023,18.1
1768,15/03/2023,17.6
1769,15/03/2023,17.1
1770,15/03/2023,17.3
1771,15/03/2023,15.2
1772,15/03/2023,13.4
1773,15/03/2023,12
1774,15/03/2023,11
1775,15/03/2023,10.4
1776,15/03/2023,10
1777,16/03/2023,10.1
1778,16/03/2023,10
1779,16/03/2023,9.8
1780,16/03/2023,10.1
1781,16/03/2023,9.4
1782,16/03/2023,8.6
1783,16/03/2023,9.2
1784,16/03/2023,10
1785,16/03/2023,11.8
1786,16/03/2023,15.6
1787,16/03/2023,18.2
1788,16/03/2023,19.6
1789,16/03/2023,20.6
1790,16/03/2023,20.4
1791,16/03/2023,20.4
1792,16/03/2023,21.4
1793,16/03/2023,19.5
1794,16/03/2023,18
1795,16/03/2023,16.5
1796,16/03/2023,16
1797,16/03/2023,15.5
1798,16/03/2023,15.1
1799,16/03/2023,15.5
1800,16/03/2023,14.7
1801,17/03/2023,13.8
1802,17/03/2023,13.3
1803,17/03/2023,13.2
1804,17/03/2023,13
1805,17/03/2023,12.4
1806,17/03/2023,11.9
1807,17/03/2023,10.1
1808,17/03/2023,9.4
1809,17/03/2023,13.7
1810,17/03/2023,15.9
1811,17/03/2023,17.6
1812,17/03/2023,19.1
1813,17/03/2023,20.5
1814,17/03/2023,22.1
1815,17/03/2023,22.3
1816,17/03/2023,22.4
1817,17/03/2023,22.4
1818,17/03/2023,20.9
1819,17/03/2023,19.5
1820,17/03/2023,18.7
1821,17/03/2023,17.8
1822,17/03/2023,17.2
1823,17/03/2023,16
1824,17/03/2023,16.1
1825,18/03/2023,15
1826,18/03/2023,14
1827,18/03/2023,13.7
1828,18/03/2023,13.5
1829,18/03/2023,13
1830,18/03/2023,12.5
1831,18/03/2023,12.6
1832,18/03/2023,13
1833,18/03/2023,14.5
1834,18/03/2023,16.6
1835,18/03/2023,18.3
1836,18/03/2023,20.1
1837,18/03/2023,21.5
1838,18/03/2023,21.7
1839,18/03/2023,22
1840,18/03/2023,17.4
1841,18/03/2023,18.4
1842,18/03/2023,19.1
1843,18/03/2023,18.2
1844,18/03/2023,17.2
1845,18/03/2023,16.9
1846,18/03/2023,16.2
1847,18/03/2023,15.8
1848,18/03/2023,15
1849,19/03/2023,14.4
1850,19/03/2023,11.5
1851,19/03/2023,9.5
1852,19/03/2023,8.3
1853,19/03/2023,7.6
1854,19/03/2023,7.2
1855,19/03/2023,6.4
1856,19/03/2023,7
1857,19/03/2023,9.5
1858,19/03/2023,12.1
1859,19/03/2023,15.3
1860,19/03/2023,18.2
1861,19/03/2023,19.2
1862,19/03/2023,20.3
1863,19/03/2023,20.6
1864,19/03/2023,20.3
1865,19/03/2023,19.7
1866,19/03/2023,17.6
1867,19/03/2023,16.8
1868,19/03/2023,14
1869,19/03/2023,11
1870,19/03/2023,9.4
1871,19/03/2023,8.4
1872,19/03/2023,7.4
1873,20/03/2023,6.5
1874,20/03/2023,5.6
1875,20/03/2023,5.1
1876,20/03/2023,4.3
1877,20/03/2023,3.8
1878,20/03/2023,3.9
1879,20/03/2023,3.4
1880,20/03/2023,4.3
1881,20/03/2023,8.9
1882,20/03/2023,13.7
1883,20/03/2023,18
1884,20/03/2023,20.3
1885,20/03/2023,21.1
1886,20/03/2023,21.7
1887,20/03/2023,22.6
1888,20/03/2023,22.7
1889,20/03/2023,22.1
1890,20/03/2023,20.7
1891,20/03/2023,19.2
1892,20/03/2023,18.1
1893,20/03/2023,17.3
1894,20/03/2023,16.6
1895,20/03/2023,16.4
1896,20/03/2023,15.1
1897,21/03/2023,14.7
1898,21/03/2023,13.6
1899,21/03/2023,12.7
1900,21/03/2023,12.4
1901,21/03/2023,12
1902,21/03/2023,11.2
1903,21/03/2023,8.5
1904,21/03/2023,9.8
1905,21/03/2023,14.2
1906,21/03/2023,17.7
1907,21/03/2023,19.5
1908,21/03/2023,21.4
1909,21/03/2023,22.9
1910,21/03/2023,24
1911,21/03/2023,24.9
1912,21/03/2023,25.2
1913,21/03/2023,25.5
1914,21/03/2023,24.2
1915,21/03/2023,22
1916,21/03/2023,20.3
1917,21/03/2023,19.5
1918,21/03/2023,18.2
1919,21/03/2023,17.1
1920,21/03/2023,16.4
1921,22/03/2023,0
1922,22/03/2023,0
1923,22/03/2023,0
1924,22/03/2023,0
1925,22/03/2023,0
1926,22/03/2023,0
1927,22/03/2023,0
1928,22/03/2023,0
1929,22/03/2023,0
1930,22/03/2023,0
1931,22/03/2023,0
1932,22/03/2023,0
1933,22/03/2023,0
1934,22/03/2023,0
1935,22/03/2023,0
1936,22/03/2023,0
1937,22/03/2023,0
1938,22/03/2023,0
1939,22/03/2023,0
1940,22/03/2023,0
1941,22/03/2023,0
1942,22/03/2023,0
1943,22/03/2023,0
1944,22/03/2023,0
1945,23/03/2023,15.8
1946,23/03/2023,15.7
1947,23/03/2023,13.8
1948,23/03/2023,13.2
1949,23/03/2023,14
1950,23/03/2023,14.2
1951,23/03/2023,14.1
1952,23/03/2023,13.4
1953,23/03/2023,16.9
1954,23/03/2023,18.8
1955,23/03/2023,20.9
1956,23/03/2023,23
1957,23/03/2023,24
1958,23/03/2023,25
1959,23/03/2023,25.7
1960,23/03/2023,26.2
1961,23/03/2023,26.4
1962,23/03/2023,24.6
1963,23/03/2023,22.9
1964,23/03/2023,21.8
1965,23/03/2023,21.2
1966,23/03/2023,20.6
1967,23/03/2023,19.3
1968,23/03/2023,18.3
1969,24/03/2023,18.2
1970,24/03/2023,16.8
1971,24/03/2023,15.9
1972,24/03/2023,16.3
1973,24/03/2023,15
1974,24/03/2023,13.9
1975,24/03/2023,13.4
1976,24/03/2023,13.1
1977,24/03/2023,16
1978,24/03/2023,18.8
1979,24/03/2023,20.4
1980,24/03/2023,22.1
1981,24/03/2023,23.8
1982,24/03/2023,25.1
1983,24/03/2023,26.4
1984,24/03/2023,27
1985,24/03/2023,25.4
1986,24/03/2023,24.8
1987,24/03/2023,23.4
1988,24/03/2023,21.7
1989,24/03/2023,19
1990,24/03/2023,18.4
1991,24/03/2023,16.9
1992,24/03/2023,15.7
1993,25/03/2023,14.7
1994,25/03/2023,13.1
1995,25/03/2023,12.3
1996,25/03/2023,11.2
1997,25/03/2023,10.3
1998,25/03/2023,9.6
1999,25/03/2023,9.1
2000,25/03/2023,10.6
2001,25/03/2023,15.5
2002,25/03/2023,19.2
2003,25/03/2023,21.2
2004,25/03/2023,22.8
2005,25/03/2023,24.3
2006,25/03/2023,25.7
2007,25/03/2023,26.7
2008,25/03/2023,27.1
2009,25/03/2023,27.2
2010,25/03/2023,25.4
2011,25/03/2023,24
2012,25/03/2023,23
2013,25/03/2023,20.9
2014,25/03/2023,19.1
2015,25/03/2023,18.6
2016,25/03/2023,15.8
2017,26/03/2023,14.6
2018,26/03/2023,13.2
2019,26/03/2023,12.7
2020,26/03/2023,14.5
2021,26/03/2023,11.8
2022,26/03/2023,11.3
2023,26/03/2023,9.7
2024,26/03/2023,10.8
2025,26/03/2023,16.5
2026,26/03/2023,19.3
2027,26/03/2023,21.7
2028,26/03/2023,23.5
2029,26/03/2023,24.8
2030,26/03/2023,26.2
2031,26/03/2023,27.2
2032,26/03/2023,27.5
2033,26/03/2023,26.9
2034,26/03/2023,25.4
2035,26/03/2023,23.9
2036,26/03/2023,21.6
2037,26/03/2023,19.7
2038,26/03/2023,19.7
2039,26/03/2023,18.7
2040,26/03/2023,15.8
2041,27/03/2023,14.5
2042,27/03/2023,14.1
2043,27/03/2023,12.5
2044,27/03/2023,11.5
2045,27/03/2023,10.9
2046,27/03/2023,10.1
2047,27/03/2023,10
2048,27/03/2023,10.9
2049,27/03/2023,16.3
2050,27/03/2023,19.1
2051,27/03/2023,21.7
2052,27/03/2023,23.7
2053,27/03/2023,25.7
2054,27/03/2023,27.1
2055,27/03/2023,27.8
2056,27/03/2023,27.2
2057,27/03/2023,28
2058,27/03/2023,26.2
2059,27/03/2023,24.2
2060,27/03/2023,23
2061,27/03/2023,22.1
2062,27/03/2023,20.9
2063,27/03/2023,20
2064,27/03/2023,19.9
2065,28/03/2023,17.5
2066,28/03/2023,15.4
2067,28/03/2023,13.9
2068,28/03/2023,12.6
2069,28/03/2023,12.6
2070,28/03/2023,12
2071,28/03/2023,10.4
2072,28/03/2023,11.2
2073,28/03/2023,15.7
2074,28/03/2023,19.1
2075,28/03/2023,22
2076,28/03/2023,23.8
2077,28/03/2023,25.3
2078,28/03/2023,26.6
2079,28/03/2023,27.7
2080,28/03/2023,28.3
2081,28/03/2023,20.8
2082,28/03/2023,17
2083,28/03/2023,14.1
2084,28/03/2023,14.1
2085,28/03/2023,13.4
2086,28/03/2023,13.2
2087,28/03/2023,12.8
2088,28/03/2023,12.6
2089,29/03/2023,12.4
2090,29/03/2023,11.7
2091,29/03/2023,10.4
2092,29/03/2023,10.1
2093,29/03/2023,10.3
2094,29/03/2023,9.8
2095,29/03/2023,9.2
2096,29/03/2023,9.8
2097,29/03/2023,13.3
2098,29/03/2023,15.1
2099,29/03/2023,16.7
2100,29/03/2023,18.8
2101,29/03/2023,20.8
2102,29/03/2023,22.3
2103,29/03/2023,23.7
2104,29/03/2023,24.2
2105,29/03/2023,23.9
2106,29/03/2023,19.6
2107,29/03/2023,15.6
2108,29/03/2023,12.8
2109,29/03/2023,13.6
2110,29/03/2023,12.9
2111,29/03/2023,12.2
2112,29/03/2023,12.6
2113,30/03/2023,12.4
2114,30/03/2023,12.4
2115,30/03/2023,10.9
2116,30/03/2023,9.6
2117,30/03/2023,9.2
2118,30/03/2023,9.1
2119,30/03/2023,8.2
2120,30/03/2023,10
2121,30/03/2023,13.2
2122,30/03/2023,15.1
2123,30/03/2023,17.1
2124,30/03/2023,19.4
2125,30/03/2023,20.9
2126,30/03/2023,22.3
2127,30/03/2023,23.7
2128,30/03/2023,24.5
2129,30/03/2023,24.8
2130,30/03/2023,23.7
2131,30/03/2023,21.9
2132,30/03/2023,20.5
2133,30/03/2023,19.4
2134,30/03/2023,19.4
2135,30/03/2023,16.4
2136,30/03/2023,14.8
2137,31/03/2023,12.7
2138,31/03/2023,11.7
2139,31/03/2023,11.2
2140,31/03/2023,11.2
2141,31/03/2023,9.8
2142,31/03/2023,9.4
2143,31/03/2023,9.3
2144,31/03/2023,11.1
2145,31/03/2023,14.7
2146,31/03/2023,17.4
2147,31/03/2023,19.6
2148,31/03/2023,21.4
2149,31/03/2023,23
2150,31/03/2023,24.3
2151,31/03/2023,25
2152,31/03/2023,26.2
2153,31/03/2023,26.3
2154,31/03/2023,26.2
2155,31/03/2023,24
2156,31/03/2023,22.5
2157,31/03/2023,20.4
2158,31/03/2023,19
2159,31/03/2023,18.8
2160,31/03/2023,17.1
2161,01/04/2023,15.5
2162,01/04/2023,14.7
2163,01/04/2023,13.3
2164,01/04/2023,12.2
2165,01/04/2023,11.5
